JobID|JobIDRaw|Cluster|Partition|Account|Group|GID|User|UID|Submit|Eligible|Start|End|Elapsed|ExitCode|State|NNodes|NCPUS|ReqCPUS|ReqMem|Timelimit|NodeList|QOS|ScheduledBy|JobName|NVEs|ToTSusT
41|41|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:12|2021-01-01T00:07:30|00:07:18|0:0|COMPLETED|1|24|2|2800Mn|00:08:00|v58|normal|0|41|8|00:00:00
39|39|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:12|2021-01-01T00:07:45|00:07:33|0:0|COMPLETED|1|24|2|2800Mn|00:09:00|v56|normal|0|39|8|00:00:00
32|32|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:11|2021-01-01T00:07:45|00:07:34|0:0|COMPLETED|1|24|2|2800Mn|00:09:00|v49|normal|0|32|8|00:00:00
17|17|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:11|2021-01-01T00:07:46|00:07:35|0:0|COMPLETED|1|24|2|2800Mn|00:09:00|v34|normal|0|17|8|00:00:00
42|42|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:12|2021-01-01T00:07:48|00:07:36|0:0|COMPLETED|1|24|2|2800Mn|00:09:00|v59|normal|0|42|8|00:00:00
29|29|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:11|2021-01-01T00:08:02|00:07:51|0:0|COMPLETED|1|24|2|2800Mn|00:09:00|v46|normal|0|29|8|00:00:00
24|24|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:11|2021-01-01T00:08:02|00:07:51|0:0|COMPLETED|1|24|2|2800Mn|00:09:00|v41|normal|0|24|8|00:00:00
14|14|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:11|2021-01-01T00:08:02|00:07:51|0:0|COMPLETED|1|24|2|2800Mn|00:09:00|v31|normal|0|14|8|00:00:00
50|50|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:12|2021-01-01T00:08:08|00:07:56|0:0|COMPLETED|1|24|2|2800Mn|00:09:00|v67|normal|0|50|8|00:00:00
35|35|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:12|2021-01-01T00:08:10|00:07:58|0:0|COMPLETED|1|24|2|2800Mn|00:09:00|v52|normal|0|35|8|00:00:00
18|18|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:11|2021-01-01T00:08:13|00:08:02|0:0|COMPLETED|1|24|2|2800Mn|00:09:00|v35|normal|0|18|8|00:00:00
3|3|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:02|2021-01-01T00:08:14|00:08:12|0:0|COMPLETED|1|24|2|2800Mn|00:09:00|v20|normal|0|3|8|00:00:00
45|45|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:00|2021-01-01T00:00:00|2021-01-01T00:00:12|2021-01-01T00:08:18|00:08:06|0:0|COMPLETED|1|24|2|2800Mn|00:09:00|v62|normal|0|45|8|00:00:00
