JobID|JobIDRaw|Cluster|Partition|Account|Group|GID|User|UID|Submit|Eligible|Start|End|Elapsed|ExitCode|State|NNodes|NCPUS|ReqCPUS|ReqMem|Timelimit|NodeList|QOS|ScheduledBy|JobName|NVEs|ToTSusT
43|43|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:45|2021-01-01T00:00:45|2021-01-01T00:01:15|2021-01-01T00:17:55|00:16:40|0:0|COMPLETED|1|2|2|2800Mn|00:18:00|sxat35|normal|0|43|1|00:00:00
41|41|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:45|2021-01-01T00:00:45|2021-01-01T00:01:15|2021-01-01T00:17:55|00:16:40|0:0|COMPLETED|1|2|2|2800Mn|00:18:00|sxat47|normal|0|41|3|00:00:00
40|40|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:45|2021-01-01T00:00:45|2021-01-01T00:01:15|2021-01-01T00:17:55|00:16:40|0:0|COMPLETED|1|2|2|2800Mn|00:18:00|sxat29|normal|0|40|1|00:00:00
37|37|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:45|2021-01-01T00:00:45|2021-01-01T00:01:15|2021-01-01T00:17:55|00:16:40|0:0|COMPLETED|1|2|2|2800Mn|00:18:00|sxat29|normal|0|37|1|00:00:00
32|32|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:45|2021-01-01T00:00:45|2021-01-01T00:01:15|2021-01-01T00:17:55|00:16:40|0:0|COMPLETED|1|2|2|2800Mn|00:18:00|sxat29|normal|0|32|3|00:00:00
31|31|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:45|2021-01-01T00:00:45|2021-01-01T00:01:15|2021-01-01T00:17:55|00:16:40|0:0|COMPLETED|1|2|2|2800Mn|00:18:00|sxat26|normal|0|31|1|00:00:00
28|28|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:45|2021-01-01T00:00:45|2021-01-01T00:01:15|2021-01-01T00:17:55|00:16:40|0:0|COMPLETED|1|2|2|2800Mn|00:18:00|sxat26|normal|0|28|1|00:00:00
25|25|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:45|2021-01-01T00:00:45|2021-01-01T00:01:15|2021-01-01T00:17:55|00:16:40|0:0|COMPLETED|1|2|2|2800Mn|00:18:00|sxat26|normal|0|25|1|00:00:00
23|23|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:45|2021-01-01T00:00:45|2021-01-01T00:01:15|2021-01-01T00:17:55|00:16:40|0:0|COMPLETED|1|2|2|2800Mn|00:18:00|sxat26|normal|0|23|4|00:00:00
20|20|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:45|2021-01-01T00:00:45|2021-01-01T00:01:15|2021-01-01T00:17:55|00:16:40|0:0|COMPLETED|1|2|2|2800Mn|00:18:00|sxat7|normal|0|20|2|00:00:00
19|19|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:45|2021-01-01T00:00:45|2021-01-01T00:01:15|2021-01-01T00:17:55|00:16:40|0:0|COMPLETED|1|2|2|2800Mn|00:18:00|sxat7|normal|0|19|1|00:00:00
16|16|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:45|2021-01-01T00:00:45|2021-01-01T00:01:15|2021-01-01T00:17:55|00:16:40|0:0|COMPLETED|1|2|2|2800Mn|00:18:00|sxat15|normal|0|16|1|00:00:00
13|13|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:45|2021-01-01T00:00:45|2021-01-01T00:01:15|2021-01-01T00:17:55|00:16:40|0:0|COMPLETED|1|2|2|2800Mn|00:18:00|sxat45|normal|0|13|1|00:00:00
11|11|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:45|2021-01-01T00:00:45|2021-01-01T00:01:15|2021-01-01T00:17:55|00:16:40|0:0|COMPLETED|1|2|2|2800Mn|00:18:00|sxat7|normal|0|11|2|00:00:00
10|10|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:45|2021-01-01T00:00:45|2021-01-01T00:01:15|2021-01-01T00:17:55|00:16:40|0:0|COMPLETED|1|2|2|2800Mn|00:18:00|sxat45|normal|0|10|1|00:00:00
7|7|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:45|2021-01-01T00:00:45|2021-01-01T00:01:15|2021-01-01T00:17:55|00:16:40|0:0|COMPLETED|1|2|2|2800Mn|00:18:00|sxat45|normal|0|7|1|00:00:00
5|5|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:45|2021-01-01T00:00:45|2021-01-01T00:01:15|2021-01-01T00:17:55|00:16:40|0:0|COMPLETED|1|2|2|2800Mn|00:18:00|sxat45|normal|0|5|2|00:00:00
4|4|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:45|2021-01-01T00:00:45|2021-01-01T00:01:15|2021-01-01T00:17:55|00:16:40|0:0|COMPLETED|1|2|2|2800Mn|00:18:00|sxat45|normal|0|4|1|00:00:00
1|1|micro|normal|account1|users|100|user1|1001|2021-01-01T00:00:45|2021-01-01T00:00:45|2021-01-01T00:01:15|2021-01-01T00:17:55|00:16:40|0:0|COMPLETED|1|2|2|2800Mn|00:18:00|sxat45|normal|0|1|1|00:00:00
2010|2010|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:03|2021-01-01T00:23:13|00:05:10|0:0|COMPLETED|1|2|2|2800Mn|00:06:00|sxat40|normal|0|2010|1|00:00:00
2011|2011|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:03|2021-01-01T00:23:14|00:05:11|0:0|COMPLETED|1|2|2|2800Mn|00:06:00|sxat40|normal|0|2011|2|00:00:00
2013|2013|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:03|2021-01-01T00:23:16|00:05:13|0:0|COMPLETED|1|2|2|2800Mn|00:06:00|sxat40|normal|0|2013|1|00:00:00
2016|2016|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:03|2021-01-01T00:23:19|00:05:16|0:0|COMPLETED|1|2|2|2800Mn|00:06:00|sxat40|normal|0|2016|1|00:00:00
2019|2019|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:03|2021-01-01T00:23:22|00:05:19|0:0|COMPLETED|1|2|2|2800Mn|00:06:00|sxat40|normal|0|2019|1|00:00:00
2022|2022|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:03|2021-01-01T00:23:25|00:05:22|0:0|COMPLETED|1|2|2|2800Mn|00:07:00|sxat40|normal|0|2022|1|00:00:00
2002|2002|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:23:35|00:05:02|0:0|COMPLETED|1|2|2|2800Mn|00:06:00|sxat1|normal|0|2002|8|00:00:00
2003|2003|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:23:36|00:05:03|0:0|COMPLETED|1|2|2|2800Mn|00:06:00|sxat2|normal|0|2003|8|00:00:00
2006|2006|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:23:39|00:05:06|0:0|COMPLETED|4|8|8|2800Mn|00:06:00|sxat[3-6]|normal|0|2006|8|00:00:00
2009|2009|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:23:42|00:05:09|0:0|COMPLETED|4|8|8|2800Mn|00:06:00|sxat[8-11]|normal|0|2009|8|00:00:00
2012|2012|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:23:45|00:05:12|0:0|COMPLETED|3|6|6|2800Mn|00:06:00|sxat[12-14]|normal|0|2012|8|00:00:00
2014|2014|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:23:47|00:05:14|0:0|COMPLETED|1|2|2|2800Mn|00:06:00|sxat7|normal|0|2014|7|00:00:00
2015|2015|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:23:48|00:05:15|0:0|COMPLETED|3|6|6|2800Mn|00:06:00|sxat[16-18]|normal|0|2015|8|00:00:00
2017|2017|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:23:50|00:05:17|0:0|COMPLETED|1|2|2|2800Mn|00:06:00|sxat15|normal|0|2017|8|00:00:00
2018|2018|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:23:51|00:05:18|0:0|COMPLETED|1|2|2|2800Mn|00:06:00|sxat19|normal|0|2018|8|00:00:00
2020|2020|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:23:53|00:05:20|0:0|COMPLETED|1|2|2|2800Mn|00:07:00|sxat26|normal|0|2020|2|00:00:00
2021|2021|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:23:54|00:05:21|0:0|COMPLETED|5|10|10|2800Mn|00:07:00|sxat[20-22,24-25]|normal|0|2021|8|00:00:00
2024|2024|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:23:57|00:05:24|0:0|COMPLETED|2|4|4|2800Mn|00:07:00|sxat[27-28]|normal|0|2024|8|00:00:00
2026|2026|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:23:59|00:05:26|0:0|COMPLETED|1|2|2|2800Mn|00:07:00|sxat29|normal|0|2026|3|00:00:00
2027|2027|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:24:00|00:05:27|0:0|COMPLETED|5|10|10|2800Mn|00:07:00|sxat[30-34]|normal|0|2027|8|00:00:00
2029|2029|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:24:02|00:05:29|0:0|COMPLETED|1|2|2|2800Mn|00:07:00|sxat35|normal|0|2029|6|00:00:00
2030|2030|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:24:03|00:05:30|0:0|COMPLETED|1|2|2|2800Mn|00:07:00|sxat36|normal|0|2030|8|00:00:00
2033|2033|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:24:06|00:05:33|0:0|COMPLETED|4|8|8|2800Mn|00:07:00|sxat[37-39,41]|normal|0|2033|8|00:00:00
2035|2035|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:24:08|00:05:35|0:0|COMPLETED|1|2|2|2800Mn|00:07:00|sxat47|normal|0|2035|8|00:00:00
2036|2036|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:24:09|00:05:36|0:0|COMPLETED|4|8|8|2800Mn|00:07:00|sxat[42-44,46]|normal|0|2036|8|00:00:00
2038|2038|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:24:11|00:05:38|0:0|COMPLETED|1|2|2|2800Mn|00:07:00|sxat52|normal|0|2038|5|00:00:00
2039|2039|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:24:12|00:05:39|0:0|COMPLETED|4|8|8|2800Mn|00:07:00|sxat[48-51]|normal|0|2039|8|00:00:00
2042|2042|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:24:15|00:05:42|0:0|COMPLETED|1|2|2|2800Mn|00:07:00|sxat53|normal|0|2042|8|00:00:00
2044|2044|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:24:17|00:05:44|0:0|COMPLETED|1|2|2|2800Mn|00:07:00|sxat63|normal|0|2044|3|00:00:00
2045|2045|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:24:18|00:05:45|0:0|COMPLETED|4|8|8|2800Mn|00:07:00|sxat[54-57]|normal|0|2045|8|00:00:00
2048|2048|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:24:21|00:05:48|0:0|COMPLETED|5|10|10|2800Mn|00:07:00|sxat[58-62]|normal|0|2048|8|00:00:00
2050|2050|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:24:23|00:05:50|0:0|COMPLETED|1|2|2|2800Mn|00:07:00|sxat69|normal|0|2050|8|00:00:00
2051|2051|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:24:24|00:05:51|0:0|COMPLETED|5|10|10|2800Mn|00:07:00|sxat[64-68]|normal|0|2051|8|00:00:00
2053|2053|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:24:26|00:05:53|0:0|COMPLETED|1|2|2|2800Mn|00:07:00|sxat72|normal|0|2053|6|00:00:00
2054|2054|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:18:33|2021-01-01T00:24:27|00:05:54|0:0|COMPLETED|2|4|4|2800Mn|00:07:00|sxat[70-71]|normal|0|2054|8|00:00:00
2023|2023|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:19:05|2021-01-01T00:24:28|00:05:23|0:0|COMPLETED|1|2|2|2800Mn|00:07:00|sxat26|normal|0|2023|4|00:00:00
2025|2025|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:19:05|2021-01-01T00:24:30|00:05:25|0:0|COMPLETED|1|2|2|2800Mn|00:07:00|sxat7|normal|0|2025|1|00:00:00
2028|2028|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:19:05|2021-01-01T00:24:33|00:05:28|0:0|COMPLETED|1|2|2|2800Mn|00:07:00|sxat26|normal|0|2028|1|00:00:00
2031|2031|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:19:05|2021-01-01T00:24:36|00:05:31|0:0|COMPLETED|1|2|2|2800Mn|00:07:00|sxat26|normal|0|2031|1|00:00:00
2032|2032|micro|normal|account1|users|100|user1|1001|2021-01-01T00:08:10|2021-01-01T00:08:10|2021-01-01T00:19:05|2021-01-01T00:24:37|00:05:32|0:0|COMPLETED|1|2|2|2800Mn|00:07:00|sxat29|normal|0|2032|3|00:00:00
